"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.464597350E1,4.305243492E-2,1.951038361E0,2.408376217E0
2.465097350E1,3.388448656E-1,2.058115005E0,2.153849125E0
2.465597350E1,5.810599327E-1,2.158467293E0,1.901925087E0
2.466097350E1,7.419648767E-1,2.319212914E0,1.673561096E0
2.466597350E1,8.822982311E-1,2.545352936E0,1.464496136E0
2.467097350E1,1.001361132E0,2.745027542E0,1.239819527E0
2.467597350E1,1.053756118E0,2.893229485E0,9.666428566E-1
2.468097350E1,1.042984247E0,3.003767967E0,7.810411453E-1
2.468597350E1,9.652551413E-1,3.076633453E0,6.751708984E-1
2.469097350E1,8.383021355E-1,3.079803467E0,6.225833893E-1
2.469597350E1,6.326178908E-1,3.000258446E0,6.482748985E-1
2.470097350E1,3.918214738E-1,2.857946396E0,7.653264999E-1
2.470597350E1,8.371284604E-2,2.670777321E0,1.042613029E0
2.471097350E1,-1.960866153E-1,2.373556137E0,1.434516430E0
2.471597350E1,-3.506127596E-1,1.979639053E0,1.861508369E0
2.472097350E1,-3.840454817E-1,1.580397606E0,2.227821350E0
2.472597350E1,-3.079368472E-1,1.190617561E0,2.469769001E0
2.473097350E1,-1.652581096E-1,8.223924637E-1,2.572423458E0
2.473597350E1,3.315297887E-2,4.846868515E-1,2.520143032E0
2.474097350E1,2.755136490E-1,2.464237213E-1,2.365395546E0
2.474597350E1,4.941284955E-1,6.469821930E-2,2.139743805E0
2.475097350E1,6.621463299E-1,-9.326267242E-2,1.893202782E0
2.475597350E1,8.309229016E-1,-2.540969849E-1,1.627048492E0
2.476097350E1,9.704753160E-1,-3.961582184E-1,1.333534718E0
2.476597350E1,1.112376809E0,-4.875464439E-1,9.793953896E-1
2.477097350E1,1.219895005E0,-5.986275673E-1,5.982041359E-1
2.477597350E1,1.306801796E0,-6.524596214E-1,1.643228531E-1
2.478097350E1,1.409766197E0,-6.512904167E-1,-2.910175323E-1
2.478597350E1,1.521781564E0,-6.507806778E-1,-7.286477089E-1
2.479097350E1,1.615564585E0,-6.498465538E-1,-1.120364666E0
2.479597350E1,1.667781830E0,-6.459684372E-1,-1.518146515E0
2.480097350E1,1.689864039E0,-6.643657684E-1,-1.935240269E0
2.480597350E1,1.720714450E0,-6.829562187E-1,-2.380922556E0
2.481097350E1,1.664126754E0,-7.343559265E-1,-2.845212221E0
2.481597350E1,1.577677488E0,-7.761301994E-1,-3.243850231E0
2.482097350E1,1.456932425E0,-8.629431725E-1,-3.502109051E0
2.482597350E1,1.282536983E0,-9.742035866E-1,-3.595612288E0
2.483097350E1,9.903028011E-1,-1.071254253E0,-3.562351465E0
2.483597350E1,6.369372606E-1,-1.119111061E0,-3.357890368E0
2.484097350E1,2.667072415E-1,-1.103757858E0,-3.066602707E0
2.484597350E1,-6.810185313E-2,-1.128947735E0,-2.756060600E0
2.485097350E1,-3.580791354E-1,-1.214530945E0,-2.447072744E0
2.485597350E1,-5.580459237E-1,-1.341420174E0,-2.188419580E0
2.486097350E1,-6.595606804E-1,-1.486148357E0,-1.993146181E0
2.486597350E1,-6.881828904E-1,-1.651238918E0,-1.855283260E0
2.487097350E1,-6.923974752E-1,-1.802680969E0,-1.781024456E0
2.487597350E1,-7.017633915E-1,-1.936645985E0,-1.775684118E0
2.488097350E1,-7.001019716E-1,-2.040886879E0,-1.849661350E0
2.488597350E1,-6.052141190E-1,-2.145210266E0,-2.001327515E0
2.489097350E1,-4.518540502E-1,-2.265010357E0,-2.191256762E0
2.489597350E1,-2.645168602E-1,-2.370284081E0,-2.411214828E0
2.490097350E1,-2.892941236E-2,-2.432002544E0,-2.604058981E0
2.490597350E1,2.062975913E-1,-2.486285210E0,-2.683752537E0
2.491097350E1,3.161598146E-1,-2.498234272E0,-2.691076756E0
2.491597350E1,3.882674873E-1,-2.527672768E0,-2.610941410E0
2.492097350E1,4.474534392E-1,-2.574298382E0,-2.493206978E0
2.492597350E1,5.118543506E-1,-2.653484821E0,-2.364000797E0
2.493097350E1,5.368425846E-1,-2.720580578E0,-2.140317440E0
2.493597350E1,4.398663938E-1,-2.724724770E0,-1.824927568E0
2.494097350E1,2.709073722E-1,-2.662220001E0,-1.483118296E0
2.494597350E1,3.303539753E-2,-2.551126480E0,-1.156007290E0
2.495097350E1,-2.020172477E-1,-2.433901310E0,-8.275270462E-1
2.495597350E1,-4.110234082E-1,-2.296529293E0,-5.919427872E-1
2.496097350E1,-6.088175774E-1,-2.155342102E0,-4.263215065E-1
2.496597350E1,-8.192677498E-1,-2.025167942E0,-3.353095055E-1
2.497097350E1,-1.013226271E0,-1.894721031E0,-2.435464859E-1
2.497597350E1,-1.073966384E0,-1.756240368E0,-1.669468880E-1
2.498097350E1,-9.692445993E-1,-1.646083355E0,-1.704311371E-1
2.498597350E1,-7.569687963E-1,-1.535679340E0,-2.079806328E-1
2.499097350E1,-5.547215939E-1,-1.487390041E0,-2.611374855E-1
2.499597350E1,-3.382109404E-1,-1.459412575E0,-3.431148529E-1
2.500097350E1,-1.246230006E-1,-1.459129333E0,-4.284753799E-1
2.500597350E1,1.321280897E-1,-1.453555107E0,-5.654478073E-1
2.501097350E1,3.991777301E-1,-1.362467289E0,-6.967206001E-1
2.501597350E1,6.458398700E-1,-1.280935287E0,-8.196883202E-1
2.502097350E1,7.906979918E-1,-1.189397335E0,-9.158692360E-1
2.502597350E1,9.322919250E-1,-1.079078197E0,-9.758095741E-1
2.503097350E1,1.053978562E0,-9.207992554E-1,-9.875588417E-1
2.503597350E1,1.092952251E0,-7.433719635E-1,-9.620389938E-1
2.504097350E1,1.038217783E0,-5.504741669E-1,-8.328409195E-1
2.504597350E1,8.989899158E-1,-3.617987633E-1,-6.511225700E-1
2.505097350E1,6.554348469E-1,-1.291713715E-1,-3.244481087E-1
2.505597350E1,3.349558413E-1,1.527776718E-1,1.486859322E-1
2.506097350E1,1.359031796E-1,4.250001907E-1,7.234997749E-1
2.506597350E1,1.518821120E-1,6.528148651E-1,1.319305420E0
2.507097350E1,2.611560225E-1,8.371467590E-1,1.810264587E0
2.507597350E1,3.705275953E-1,9.355401993E-1,2.235001564E0
2.508097350E1,3.673114181E-1,1.026729584E0,2.451344967E0
2.508597350E1,3.701448739E-1,1.178780556E0,2.478943348E0
2.509097350E1,3.036454618E-1,1.445404053E0,2.362192154E0
2.509597350E1,8.138287067E-2,1.797496796E0,2.121919632E0
2.510097350E1,-2.546432018E-1,2.135669708E0,1.845786095E0
2.510597350E1,-5.819197297E-1,2.443360329E0,1.577000141E0
2.511097350E1,-7.826463580E-1,2.765675545E0,1.376755714E0
2.511597350E1,-9.074447155E-1,3.094526291E0,1.240931511E0
2.512097350E1,-1.022464514E0,3.344944000E0,1.192773342E0
2.512597350E1,-1.040845871E0,3.528336525E0,1.192945004E0
2.513097350E1,-9.657959938E-1,3.623917580E0,1.204613209E0
2.513597350E1,-8.154547215E-1,3.614512444E0,1.209470749E0
2.514097350E1,-6.036723256E-1,3.548154831E0,1.274111748E0
2.514597350E1,-3.524841666E-1,3.421118736E0,1.397147179E0
2.515097350E1,-1.146508455E-1,3.298060417E0,1.485122204E0
2.515597350E1,9.417384863E-2,3.157933235E0,1.602441788E0
2.516097350E1,2.618048489E-1,3.067635536E0,1.735695839E0
2.516597350E1,3.145341277E-1,3.017786980E0,1.854080200E0
2.517097350E1,3.185659647E-1,2.982138634E0,1.889316082E0
2.517597350E1,2.879950404E-1,2.990350723E0,1.882964611E0
2.518097350E1,-7.180571556E-3,2.997168541E0,1.892231941E0
2.518597350E1,-4.546825290E-1,2.898417473E0,1.923572540E0
2.519097350E1,-9.800426960E-1,2.751879692E0,2.025855541E0
2.519597350E1,-1.497453451E0,2.601295471E0,2.187731266E0
2.520097350E1,-2.064418316E0,2.505746841E0,2.443055630E0
2.520597350E1,-2.647042036E0,2.424275398E0,2.776358128E0
2.521097350E1,-3.144566536E0,2.276927948E0,3.175320148E0
2.521597350E1,-3.473989487E0,2.067544937E0,3.605401039E0
2.522097350E1,-3.578078032E0,1.782613754E0,3.894246101E0
2.522597350E1,-3.477082253E0,1.437024117E0,3.993452072E0
2.523097350E1,-3.152872086E0,1.092417717E0,3.852275372E0
2.523597350E1,-2.693796158E0,7.808790207E-1,3.405903339E0
2.524097350E1,-2.150691986E0,5.295677185E-1,2.810203552E0
2.524597350E1,-1.592716932E0,3.319330215E-1,2.149911404E0
2.525097350E1,-1.004328489E0,1.657123566E-1,1.540012836E0
2.525597350E1,-3.526872993E-1,-4.459095001E-2,9.107480049E-1
2.526097350E1,2.832002640E-1,-2.267856598E-1,2.810177803E-1
2.526597350E1,8.328028321E-1,-3.787245750E-1,-3.265223503E-1
2.527097350E1,1.267380953E0,-5.194182396E-1,-8.738617897E-1
2.527597350E1,1.578839183E0,-6.792674065E-1,-1.285388470E0
2.528097350E1,1.766100407E0,-7.904310226E-1,-1.566671133E0
2.528597350E1,1.783689260E0,-8.667044640E-1,-1.668367386E0
2.529097350E1,1.661259413E0,-9.482522011E-1,-1.572514057E0
2.529597350E1,1.412865877E0,-1.044563770E0,-1.342614651E0
2.530097350E1,1.004466772E0,-1.117639542E0,-1.076966286E0
2.530597350E1,4.958422482E-1,-1.180504799E0,-7.795033455E-1
2.531097350E1,2.947849035E-2,-1.160186768E0,-4.886140823E-1
2.531597350E1,-3.584299088E-1,-1.089430332E0,-2.085804939E-1
2.532097350E1,-6.934096217E-1,-1.020881653E0,-1.757717133E-2
2.532597350E1,-8.695780635E-1,-9.611215591E-1,8.044290543E-2
2.533097350E1,-9.971109629E-1,-9.551153183E-1,3.474903107E-2
2.533597350E1,-1.075857162E0,-9.743738174E-1,-9.493923187E-2
2.534097350E1,-1.104962826E0,-9.968276024E-1,-2.544379234E-1
2.534597350E1,-1.094473362E0,-9.746308327E-1,-5.055532455E-1
2.535097350E1,-1.073504210E0,-9.533452988E-1,-7.758431435E-1
2.535597350E1,-1.017790794E0,-9.228820801E-1,-1.074130535E0
2.536097350E1,-9.536320567E-1,-8.955454826E-1,-1.327004910E0
2.536597350E1,-7.171235681E-1,-8.891639709E-1,-1.460995197E0
2.537097350E1,-3.803467751E-1,-9.383635521E-1,-1.517291546E0
2.537597350E1,-4.328513145E-2,-1.069650173E0,-1.535209894E0
2.538097350E1,2.337808013E-1,-1.259455204E0,-1.573851585E0
2.538597350E1,4.676401913E-1,-1.464712620E0,-1.545826674E0
2.539097350E1,7.157589197E-1,-1.657802105E0,-1.432457209E0
2.539597350E1,9.612627029E-1,-1.812336922E0,-1.262397289E0
2.540097350E1,1.147287846E0,-1.983486652E0,-1.073332787E0
2.540597350E1,1.247504592E0,-2.167804241E0,-8.219070435E-1
2.541097350E1,1.256995320E0,-2.308783054E0,-6.328740120E-1
2.541597350E1,1.207293510E0,-2.389534950E0,-5.080251694E-1
2.542097350E1,1.063170671E0,-2.439814568E0,-4.269137383E-1
2.542597350E1,8.315626383E-1,-2.442154408E0,-3.736014366E-1
2.543097350E1,5.920501351E-1,-2.397427559E0,-4.018654823E-1
2.543597350E1,4.039906263E-1,-2.333250523E0,-5.254726410E-1
2.544097350E1,1.993857324E-1,-2.268942833E0,-7.368712425E-1
2.544597350E1,-6.533586979E-2,-2.187275887E0,-9.717235565E-1
2.545097350E1,-2.577409148E-1,-2.085391521E0,-1.236932755E0
2.545597350E1,-4.136832356E-1,-1.981048107E0,-1.489072323E0
2.546097350E1,-4.940068126E-1,-1.916848660E0,-1.712857485E0
2.546597350E1,-4.596067667E-1,-1.868520260E0,-1.909694433E0
2.547097350E1,-3.269397914E-1,-1.826649666E0,-2.100182056E0
2.547597350E1,-1.267275214E-1,-1.806786537E0,-2.264962435E0
2.548097350E1,1.135865450E-1,-1.769200802E0,-2.381256342E0
2.548597350E1,3.074625731E-1,-1.678771496E0,-2.412243366E0
2.549097350E1,4.255268872E-1,-1.539884567E0,-2.393755674E0
2.549597350E1,4.993100464E-1,-1.402177334E0,-2.325611830E0
2.550097350E1,5.711332560E-1,-1.260452271E0,-2.240060806E0
2.550597350E1,6.099261642E-1,-1.147266388E0,-2.089119673E0
2.551097350E1,5.802204609E-1,-1.061646461E0,-1.925006866E0
2.551597350E1,4.939659834E-1,-9.986596107E-1,-1.757834435E0
2.552097350E1,3.589265943E-1,-8.708796501E-1,-1.542066574E0
2.552597350E1,2.508217096E-1,-7.158155441E-1,-1.289111614E0
2.553097350E1,1.032865345E-1,-5.324840546E-1,-1.067194462E0
2.553597350E1,-1.027750969E-1,-3.456707001E-1,-8.165283203E-1
2.554097350E1,-2.639425099E-1,-1.618251801E-1,-5.836820602E-1
2.554597350E1,-3.633074760E-1,-4.221153259E-2,-3.974328041E-1
2.555097350E1,-3.825863004E-1,8.434486389E-2,-2.358331680E-1
2.555597350E1,-3.194494545E-1,2.363586426E-1,-1.552505493E-1
2.556097350E1,-1.879267693E-1,3.863716125E-1,-1.482667923E-1
2.556597350E1,3.017336130E-3,4.862289429E-1,-1.391773224E-1
2.557097350E1,2.134326696E-1,5.575017929E-1,-1.021962166E-1
2.557597350E1,4.062189460E-1,6.427040100E-1,-2.307891846E-4
2.558097350E1,5.562542081E-1,7.511358261E-1,2.028307915E-1
2.558597350E1,6.107670069E-1,8.458623886E-1,4.465146065E-1
2.559097350E1,5.884259343E-1,9.772033691E-1,6.708979607E-1
2.559597350E1,5.234706402E-1,1.132970810E0,9.139900208E-1
2.560097350E1,4.555269778E-1,1.299650192E0,1.145007133E0
2.560597350E1,3.614880741E-1,1.432229996E0,1.392691612E0
2.561097350E1,1.757088006E-1,1.551871300E0,1.653248310E0
2.561597350E1,-1.643314362E-1,1.617245674E0,1.871643543E0
2.562097350E1,-5.791001320E-1,1.683488846E0,2.087381840E0
2.562597350E1,-9.515467286E-1,1.817706108E0,2.282970905E0
2.563097350E1,-1.208873630E0,1.983260155E0,2.400271893E0
2.563597350E1,-1.411559820E0,2.149305344E0,2.432956219E0
2.564097350E1,-1.515874147E0,2.302114487E0,2.353368759E0
2.564597350E1,-1.471151114E0,2.411911964E0,2.117612839E0
2.565097350E1,-1.257520080E0,2.518203735E0,1.755784988E0
2.565597350E1,-8.475031853E-1,2.647421837E0,1.402065277E0
2.566097350E1,-3.546631038E-1,2.769736290E0,1.024330139E0
2.566597350E1,2.132730186E-1,2.871974945E0,6.846489906E-1
2.567097350E1,8.002545238E-1,2.954476357E0,3.617277145E-1
2.567597350E1,1.336321831E0,3.072634697E0,1.208148003E-1
2.568097350E1,1.779622197E0,3.202968597E0,1.588058472E-2
2.568597350E1,2.163468361E0,3.326047897E0,-2.225780487E-2
2.569097350E1,2.305183649E0,3.424918175E0,2.581596375E-3
2.569597350E1,2.210160732E0,3.440529823E0,1.721634865E-1
2.570097350E1,1.828608513E0,3.408254623E0,5.717482567E-1
2.570597350E1,1.326279163E0,3.328925133E0,1.192559242E0
2.571097350E1,7.736555338E-1,3.188401222E0,1.858317852E0
2.571597350E1,1.224372387E-1,3.022098541E0,2.419794083E0
2.572097350E1,-6.084659696E-1,2.828484535E0,2.865224838E0
2.572597350E1,-1.224154711E0,2.596391678E0,3.167478085E0
2.573097350E1,-1.530936599E0,2.326377869E0,3.346044540E0
2.573597350E1,-1.558506489E0,2.027103424E0,3.353704929E0
2.574097350E1,-1.439964533E0,1.724976540E0,3.203142166E0
2.574597350E1,-1.262312531E0,1.408864021E0,2.914364815E0
2.575097350E1,-9.655191898E-1,1.108720779E0,2.534555435E0
2.575597350E1,-5.512307286E-1,8.655052185E-1,2.167106152E0
2.576097350E1,-8.516076207E-2,6.857004166E-1,1.923268318E0
2.576597350E1,3.616844714E-1,5.212574005E-1,1.738336563E0
2.577097350E1,7.514383793E-1,2.998056412E-1,1.605659008E0
2.577597350E1,1.100019455E0,7.802391052E-2,1.446285725E0
2.578097350E1,1.441179037E0,-1.423254013E-1,1.287513256E0
2.578597350E1,1.776958823E0,-3.674163818E-1,1.114141464E0
2.579097350E1,1.945556641E0,-6.078586578E-1,8.900794983E-1
2.579597350E1,2.011790276E0,-8.262286186E-1,7.058653831E-1
2.580097350E1,2.018936396E0,-9.652237892E-1,5.114808083E-1
2.580597350E1,1.987951279E0,-1.031237125E0,2.994065285E-1
2.581097350E1,1.905243993E0,-1.121107578E0,3.871059418E-2
2.581597350E1,1.751376271E0,-1.230482101E0,-3.287458420E-1
2.582097350E1,1.531112790E0,-1.358897209E0,-7.247951031E-1
2.582597350E1,1.314928770E0,-1.403560162E0,-1.120566130E0
2.583097350E1,1.063130617E0,-1.438027859E0,-1.445258617E0
2.583597350E1,7.358774543E-1,-1.444354534E0,-1.731159687E0
2.584097350E1,3.754921854E-1,-1.444610596E0,-1.999264717E0
2.584597350E1,-4.509150982E-3,-1.464314938E0,-2.237000465E0
2.585097350E1,-3.799858093E-1,-1.479157448E0,-2.440756321E0
2.585597350E1,-7.718372941E-1,-1.519608498E0,-2.576738358E0
2.586097350E1,-1.095554113E0,-1.593177795E0,-2.639440298E0
2.586597350E1,-1.322308779E0,-1.663761139E0,-2.637481213E0
2.587097350E1,-1.439260006E0,-1.719741344E0,-2.661508799E0
2.587597350E1,-1.479024410E0,-1.777017593E0,-2.794003725E0
2.588097350E1,-1.452083111E0,-1.863696575E0,-2.998776913E0
2.588597350E1,-1.295163155E0,-2.024207115E0,-3.247747898E0
2.589097350E1,-1.023624897E0,-2.185503483E0,-3.439213753E0
2.589597350E1,-7.533473969E-1,-2.378886223E0,-3.542145252E0
2.590097350E1,-4.811288714E-1,-2.540871620E0,-3.528370380E0
2.590597350E1,-1.466348171E-1,-2.656007290E0,-3.374945641E0
2.591097350E1,2.161516547E-1,-2.753155231E0,-3.141417980E0
2.591597350E1,5.097323656E-1,-2.862882614E0,-2.853342533E0
2.592097350E1,7.262929678E-1,-2.972158432E0,-2.571893215E0
2.592597350E1,9.649028778E-1,-3.031895161E0,-2.293287039E0
2.593097350E1,1.209763169E0,-3.077412128E0,-2.023221254E0
2.593597350E1,1.351455688E0,-3.132142544E0,-1.788633347E0
2.594097350E1,1.417180538E0,-3.173822880E0,-1.601104498E0
2.594597350E1,1.392331719E0,-3.201207638E0,-1.408280134E0
2.595097350E1,1.319700003E0,-3.209829807E0,-1.166543961E0
2.595597350E1,1.208886385E0,-3.182857513E0,-9.498631954E-1
2.596097350E1,1.019518256E0,-3.133255482E0,-8.171422482E-1
2.596597350E1,6.507761478E-1,-3.062590122E0,-7.492256165E-1
2.597097350E1,2.098894715E-1,-2.961009026E0,-6.605839729E-1
2.597597350E1,-1.335956156E-1,-2.775068283E0,-5.828771591E-1
2.598097350E1,-3.685095906E-1,-2.545887947E0,-5.817866325E-1
2.598597350E1,-5.539733171E-1,-2.303631306E0,-6.362648010E-1
2.599097350E1,-6.934247017E-1,-2.065511703E0,-7.619323730E-1
2.599597350E1,-7.556191087E-1,-1.815007210E0,-8.918986320E-1
2.600097350E1,-6.700483561E-1,-1.531022549E0,-1.031481743E0
2.600597350E1,-4.756379128E-1,-1.287122250E0,-1.128057241E0
2.601097350E1,-2.388655543E-1,-1.077848911E0,-1.186725378E0
2.601597350E1,-1.452410221E-2,-9.066586494E-1,-1.203169346E0
2.602097350E1,2.130463421E-1,-7.292246819E-1,-1.179718018E0
2.602597350E1,4.395206273E-1,-5.936746597E-1,-1.096613646E0
2.603097350E1,6.986986995E-1,-4.041204453E-1,-9.350326061E-1
2.603597350E1,9.855188727E-1,-2.313394547E-1,-7.684397697E-1
2.604097350E1,1.207258701E0,-1.504392624E-1,-5.397691727E-1
2.604597350E1,1.380227566E0,-1.054687500E-1,-2.364540100E-1
2.605097350E1,1.561942816E0,-2.924823761E-2,1.510968208E-1
2.605597350E1,1.783503056E0,1.167821884E-1,6.141123772E-1
2.606097350E1,1.737340689E0,2.568960190E-1,1.118441105E0
2.606597350E1,1.572779655E0,3.800830841E-1,1.602197647E0
2.607097350E1,1.410567403E0,5.381650925E-1,2.025439262E0
2.607597350E1,1.254952908E0,7.645664215E-1,2.337660789E0
2.608097350E1,1.044675946E0,9.902181625E-1,2.534875393E0
2.608597350E1,7.523877621E-1,1.178573608E0,2.578395367E0
2.609097350E1,3.576278090E-1,1.366079330E0,2.444249153E0
2.609597350E1,1.337077022E-1,1.648522377E0,2.162510395E0
2.610097350E1,-6.200230122E-2,1.935420990E0,1.740085602E0
2.610597350E1,-2.525808811E-1,2.182995796E0,1.303424358E0
2.611097350E1,-3.379141688E-1,2.416083336E0,9.000997543E-1
2.611597350E1,-3.804517984E-1,2.611417770E0,5.984983444E-1
2.612097350E1,-4.350755215E-1,2.832991600E0,4.001264572E-1
2.612597350E1,-4.500368237E-1,3.041416168E0,2.599854469E-1
2.613097350E1,-4.117280245E-1,3.247562408E0,1.967678070E-1
2.613597350E1,-3.816132545E-1,3.390497208E0,1.812429428E-1
2.614097350E1,-2.668876648E-1,3.467913628E0,2.360639572E-1
2.614597350E1,-2.670907974E-2,3.449417114E0,2.815117836E-1
2.615097350E1,2.506804466E-1,3.399350166E0,3.423905373E-1
2.615597350E1,4.753724933E-1,3.347484589E0,3.343853951E-1
2.616097350E1,5.671859980E-1,3.348523140E0,3.048000336E-1
2.616597350E1,4.287907183E-1,3.347130775E0,2.021980286E-1
2.617097350E1,1.876625419E-1,3.365292549E0,1.267433167E-1
2.617597350E1,-1.516947746E-1,3.412837029E0,6.724691391E-2
2.618097350E1,-5.894472599E-1,3.461707115E0,7.317829132E-2
2.618597350E1,-1.175410748E0,3.499266624E0,2.130260468E-1
2.619097350E1,-1.863899708E0,3.481441498E0,5.193228722E-1
2.619597350E1,-2.504647255E0,3.398627281E0,9.129953384E-1
2.620097350E1,-3.034097433E0,3.212553024E0,1.444988728E0
2.620597350E1,-3.375144958E0,2.919659615E0,2.008301258E0
2.621097350E1,-3.513439894E0,2.564468384E0,2.632266998E0
2.621597350E1,-3.463968992E0,2.143478394E0,3.214867592E0
2.622097350E1,-3.263246059E0,1.612092972E0,3.721849918E0
2.622597350E1,-2.945748806E0,1.075420380E0,4.099537373E0
2.623097350E1,-2.416907072E0,5.952873230E-1,4.371429920E0
2.623597350E1,-1.747649431E0,2.013816833E-1,4.477645397E0
2.624097350E1,-9.475410581E-1,-1.462707520E-1,4.413202763E0
2.624597350E1,-1.647521853E-1,-4.325160980E-1,4.134886265E0
2.625097350E1,4.706854224E-1,-6.713557243E-1,3.667069912E0
2.625597350E1,1.018336296E0,-8.395657539E-1,3.102779388E0
2.626097350E1,1.487424493E0,-9.077777863E-1,2.492386341E0
2.626597350E1,1.851903796E0,-9.246935844E-1,1.832144737E0
2.627097350E1,2.101440430E0,-9.149351120E-1,1.215998173E0
2.627597350E1,2.174883842E0,-9.093456268E-1,6.395697594E-1
2.628097350E1,2.109430313E0,-9.562973976E-1,9.518146515E-2
2.628597350E1,1.948965669E0,-9.863381386E-1,-3.442935944E-1
2.629097350E1,1.709955573E0,-9.675683975E-1,-6.406440735E-1
2.629597350E1,1.324080110E0,-9.298090935E-1,-8.393771648E-1
2.630097350E1,8.820916414E-1,-8.579635620E-1,-8.882572651E-1
2.630597350E1,4.084564447E-1,-7.581748962E-1,-8.348734379E-1
2.631097350E1,-9.556877613E-2,-6.016769409E-1,-7.577128410E-1
2.631597350E1,-5.828676820E-1,-4.783420563E-1,-7.304754257E-1
2.632097350E1,-9.895977378E-1,-4.178190231E-1,-7.957587242E-1
2.632597350E1,-1.305270910E0,-4.080152512E-1,-8.933405876E-1
2.633097350E1,-1.516337991E0,-4.863643646E-1,-9.900007248E-1
2.633597350E1,-1.670821667E0,-6.130228043E-1,-1.045787334E0
2.634097350E1,-1.752379775E0,-7.407174110E-1,-1.036250591E0
2.634597350E1,-1.768918037E0,-8.687806129E-1,-9.252598286E-1
2.635097350E1,-1.669318438E0,-9.800219536E-1,-7.498598099E-1
2.635597350E1,-1.486251712E0,-1.085677147E0,-5.723180771E-1
2.636097350E1,-1.332421303E0,-1.211524487E0,-4.007024765E-1
2.636597350E1,-1.206032991E0,-1.313599586E0,-2.513756752E-1
2.637097350E1,-9.677578211E-1,-1.399531841E0,-9.599924088E-2
2.637597350E1,-6.780559421E-1,-1.441983700E0,6.748580933E-2
2.638097350E1,-4.165779352E-1,-1.486171722E0,1.499238014E-1
2.638597350E1,-1.637564301E-1,-1.584966660E0,1.236095428E-1
2.639097350E1,9.611311555E-2,-1.685939789E0,5.999946594E-2
2.639597350E1,4.178228974E-1,-1.829141617E0,-1.118669510E-1
2.640097350E1,7.129178047E-1,-2.036104202E0,-2.704095840E-1
2.640597350E1,9.203839302E-1,-2.202197552E0,-4.466686249E-1
2.641097350E1,1.031061888E0,-2.327858448E0,-5.594983101E-1
2.641597350E1,1.036755919E0,-2.402080059E0,-6.542124748E-1
2.642097350E1,9.380612969E-1,-2.432210922E0,-7.182354927E-1
2.642597350E1,7.807916999E-1,-2.443243504E0,-7.506661415E-1
2.643097350E1,6.113557816E-1,-2.447632790E0,-7.809791565E-1
2.643597350E1,4.200512171E-1,-2.439228535E0,-8.873081207E-1
2.644097350E1,1.414452195E-1,-2.403636932E0,-9.693398476E-1
2.644597350E1,-1.955053210E-1,-2.312973499E0,-1.072073936E0
2.645097350E1,-4.908971190E-1,-2.223809242E0,-1.102990389E0
2.645597350E1,-7.116338015E-1,-2.160090446E0,-1.110809088E0
2.646097350E1,-8.262966871E-1,-2.136343002E0,-1.121876717E0
2.646597350E1,-8.862088919E-1,-2.121644974E0,-1.191906691E0
